country,Country,NY.GDP.MKTP.PP.KD,SP.POP.GROW,SP.POP.TOTL,SP.POP.TOTL.FE.IN,SP.POP.TOTL.FE.ZS,SP.POP.TOTL.MA.IN,SP.POP.TOTL.MA.ZS,SP.URB.GROW,SP.URB.TOTL,SP.URB.TOTL.IN.ZS,SL.TLF.TOTL.FE.ZS,SL.TLF.TOTL.IN,SL.UEM.TOTL.FE.NE.ZS,SL.UEM.TOTL.FE.ZS,SL.UEM.TOTL.MA.NE.ZS,SL.UEM.TOTL.MA.ZS,SL.UEM.TOTL.NE.ZS,SP.RUR.TOTL,SP.RUR.TOTL.ZG,SP.RUR.TOTL.ZS,FP.CPI.TOTL.ZG,GC.TAX.EXPT.CN,GC.TAX.EXPT.ZS,NE.EXP.GNFS.KD.ZG,NE.EXP.GNFS.KN,NE.EXP.GNFS.ZS,NV.AGR.TOTL.CD,NV.AGR.TOTL.CN,NV.IND.MANF.CD,SL.UEM.TOTL.ZS,GE.EST,NE.CON.GOVT.KN,NE.CON.GOVT.ZS,NE.CON.PRVT.CD,NE.CON.PRVT.CN,NV.IND.MANF.CN,NV.IND.TOTL.CD,NV.IND.TOTL.CN,NV.SRV.TOTL.CD,NV.SRV.TOTL.CN,BM.KLT.DINV.CD.WD,BX.KLT.DINV.WD.GD.ZS,EG.ELC.LOSS.ZS,EG.USE.ELEC.KH.PC,EN.GHG.CO2.IP.MT.CE.AR5,GC.DOD.TOTL.CN,GC.DOD.TOTL.GD.ZS,SE.PRM.NENR,SE.PRM.NENR.FE,SE.PRM.NENR.MA,EG.CFT.ACCS.ZS,SE.SEC.ENRR,SE.SEC.ENRR.FE,SE.SEC.ENRR.MA,SE.TER.ENRR,SE.TER.ENRR.FE,SE.TER.ENRR.MA,SP.DYN.LE00.FE.IN,SP.DYN.LE00.IN,SP.DYN.LE00.MA.IN,EG.CFT.ACCS.RU.ZS,EG.CFT.ACCS.UR.ZS,IT.NET.USER.FE.ZS,IT.NET.USER.MA.ZS,IT.NET.USER.ZS
LSO,Lesotho,6000187230.49191,1.10328678263994,2311472.0,1185745.0,51.2982636172967,1125727.0,48.7017363827033,3.49296129832243,986494.0,42.6781596804785,44.0619607555944,873908.0,,18.671,,14.712,,1324978.0,-0.639546095767785,57.3218403195215,6.34221743124953,,,-15.5940480697826,6196172900.0,42.9229806904018,140616384.260284,2594406600.0,296169394.832936,16.457,-0.953606307506561,6989515600.0,35.5840481087612,1966830070.10639,36288494700.0,5464397600.0,608538537.484924,11227684500.0,1070989234.61392,19760012700.0,0.0,-1.21096656797415,,,0.0059,,,,,,53.8,,,,,,,60.007,57.375,54.62,34.5,86.9,,,47.991
LBN,Lebanon,65415227251.247,0.503630953855672,5773493.0,2966891.0,51.3881457897325,2806602.0,48.6118542102675,0.776059230524426,5222263.0,90.4524074197598,31.4675450729925,1938966.0,,14.75,,10.07,,551230.0,-2.04114187324461,9.54759258024021,221.341644023365,,,-1.12999339148837,9394018000000.0,30.5514119674735,194050904.133849,16655001000000.0,,11.543,-1.58038187026978,1718059000000.0,5.16901441243845,27314358309.6425,2344336745000000.0,,418900661.788694,35953406000000.0,8509412138.22995,730345825000000.0,72672172.6310835,3.26435467389127,,,0.9851,,,,,,,62.8279212477627,66.7372772721446,59.1676543395094,54.4012561547071,,,79.734,77.817,75.744,,,,,83.4933
LVA,Latvia,70220417185.1967,0.22997050070229,1883710.0,1011196.0,53.6810818133282,872514.0,46.3189181866718,0.378683263465036,1287678.0,68.3586316343061,49.6513215090334,968514.0,5.436,5.342,7.491,7.573,6.465,596032.0,-0.090558146191606,31.6413683656939,8.93804623316637,,,-7.02144254066724,20695251000.0,65.9896551482715,1682709163.70983,1556236000.0,4655164196.39224,6.465,0.696560978889465,5862258000.0,20.112103306672,26673094564.4142,24668333000.0,4305280000.0,8613605383.80603,7966203000.0,27319034711.0358,25265724000.0,1019959626.53632,3.94830779361871,5.91827148896195,3616.79876414098,0.717,,,,,,100.0,102.126243591309,102.485107421875,101.782501220703,85.7360610961914,101.502548217773,70.7800369262695,80.8,75.6780487804878,70.8,100.0,100.0,92.2988,92.0644,92.1879
LAO,Lao PDR,64172516512.0818,1.39237667233214,7664993.0,3813122.0,49.7472404406945,3851871.0,50.2527595593055,3.31444373244951,2974555.0,38.8070088517156,46.565328061949,3511791.0,,0.872,,1.464,,4690438.0,0.192320391711469,61.1929911482844,31.2301341732646,,,,,,2556935907.95473,45229316056100.0,1465155611.68838,1.188,-0.6432785987854,,,,,25916952406300.0,4837482761.35781,85569621064300.0,6970579215.63955,123301694601500.0,0.0,11.2425630959408,,,5.238,,,,,,11.1,54.4330611689851,53.2568302183413,55.5731571165626,14.8841695785522,12.6891498565674,17.0260696411133,71.25,68.964,66.779,2.9,23.6,,,63.6255
KGZ,Kyrgyz Republic,46686361487.7722,1.76957037310792,7099750.0,3589460.0,50.5575586455166,3510290.0,49.4424413544834,1.78721360762115,2464070.0,34.706439175362,41.7478012088916,3128651.0,4.197,4.269,3.044,3.792,3.498,4635680.0,1.76019347653267,65.293560824638,10.7532770416742,22800000.0,0.00871812912008076,-3.04216706054549,286285825900.0,36.8882232535821,1440990011.32829,126599800000.0,1906956380.02522,3.991,-0.890727877616882,108593571000.0,15.9811206166166,13400006961.3814,1177272700000.0,167537800000.0,3580239811.6211,314546000000.0,7787673223.83416,684194800000.0,8000000.0,1.04737270916902,,,1.2176,540720670000.0,40.54198900827,,,,79.6,91.2655243671618,92.1027509613575,90.4783976302389,53.588822099772,58.4761976216379,48.6654498320239,76.5,72.2487804878049,68.2,70.9,93.4,,,88.4701
KWT,Kuwait,231883794670.351,5.58813678140227,4853420.0,1885194.0,38.8425927935156,2968226.0,61.1574072064845,5.58813678140227,4853420.0,100.0,24.1153877305104,2926169.0,,5.948,,0.912,,0.0,,0.0,3.64216403030709,,,2.38876378703752,25871900000.0,57.7301505140508,775215586.698569,238134600.0,12489216595.8624,2.127,0.0075402706861496,9502500000.0,24.5978587375597,63343913277.0155,19458300000.0,3836500000.0,99717100118.8209,30631597400.0,86122113058.9059,26455421300.0,11201132503.2983,1.27859898143139,,,7.1235,,,,,,100.0,,,,,,,83.7,83.1878048780488,82.7,100.0,100.0,100.0,99.5887,99.7473
XKX,Kosovo,23961533955.5107,-4.95226324203524,1682668.0,854998.0,50.8120146044396,827670.0,49.1879853955604,-2.24774811683616,826368.0,49.1105579101515,,,17.793,,7.372,,10.533,856300.0,-7.49466954175161,50.8894420898485,4.94432438791283,,,7.23421516591199,3212744700.0,39.64047566608,755853494.562368,698945000.0,1352402926.16702,,-0.0800606161355972,626451700.0,12.5993329798923,8806492111.09161,8143448000.0,1250580000.0,2757927393.17043,2550282000.0,4874492368.07607,4507490000.0,205650850.061898,8.68015870393432,,,,,,,,,,,,,,,,80.118,78.033,75.804,,,,,
KOR,"Korea, Rep.",2793998855187.97,0.077477253324535,51712619.0,25898790.0,50.0821478954299,25813829.0,49.9178521045701,0.080015675146798,41972317.0,81.1645551720421,43.8227480936206,29587631.0,2.722,2.722,2.638,2.638,2.675,9740302.0,0.0665395774038612,18.8354448279579,3.5974562502901,,,3.41135879473531,848332600000000.0,41.3214807367697,26707897331.8143,34871500000000.0,469596698993.806,2.675,1.40480732917786,391677500000000.0,17.7751832803211,921453055441.203,1203106700000000.0,613134800000000.0,599993260126.564,783388700000000.0,1086304079346.69,1418346500000000.0,32171900000.0,1.03221435142435,3.24438949704021,11426.0699114852,52.2959,1169523232000000.0,48.5543799498432,,,,100.0,96.2983932495117,95.9690704345703,96.6080627441406,106.709167480469,99.2188186645508,113.597961425781,86.4,83.4292682926829,80.6,100.0,100.0,96.7274,98.0887,97.416
KIR,Kiribati,416221499.938743,1.56733842415292,132530.0,68299.0,51.5351125397077,64231.0,48.4648874602923,3.12416420343136,81538.0,61.5244676194408,,,3.695,,2.053,,2.786,50992.0,-0.872788194100486,38.4755323805592,9.28307374517721,,,-18.815505947538,19582362.1049198,5.92015763569494,78464621.7144475,118104242.422991,13614854.1749086,,-0.096573106944561,209751055.552526,55.9069057475778,326859067.812193,491985327.139302,20492955.9703849,33060549.5711187,49762441.6695018,193675194.388343,291518159.516584,16527.5114728929,1.77076659064425,,,0.0004,,,,,,16.4,94.7441990494828,100.551571980143,88.7755102040816,,,,68.17,66.473,64.58,2.2,25.65,,,88.0
KEN,Kenya,314979928207.083,1.98296028478422,55339003.0,27821991.0,50.2755543007444,27517012.0,49.7244456992556,2.62438320012559,17505406.0,31.6330340816429,47.2066908867942,23184849.0,,7.55,,3.795,,37833597.0,1.68756379194319,68.3669659183571,7.67139634029402,,,11.7334329070596,1774442000000.0,16.890666978856,23061311331.4392,3225041000000.0,8049060460.51216,5.567,-0.303605198860168,1384263000000.0,11.7769650802435,82726093225.2635,11568945000000.0,1125632000000.0,18406532413.4516,2574087000000.0,59635413955.3583,8339797000000.0,296823764.974798,0.472521238226254,24.159647327403,190.082933008388,4.074,,,,,,31.6,84.3083880306996,84.7505339840655,83.8683501574215,8.67676730066979,7.29617444896105,10.0896011621783,65.92,63.646,61.459,11.4,62.6,,,35.0
KAZ,Kazakhstan,705520375236.098,1.46415151694869,20330104.0,10433061.0,51.3182840244341,9897043.0,48.6817159755659,1.97053853166674,12555078.0,61.7560919499181,48.8272366007844,10221158.0,,5.45,,4.221,,7775026.0,0.651815284378437,38.2439080500819,14.7249900200331,2135352266000.0,15.0327721371172,1.80000000000015,5085658005529.45,34.650577449538,10015392018.239,4568671300000.0,32175404952.1555,4.821,0.146814674139023,2062948760185.77,11.2471234717129,135304211195.51,61721045500000.0,14677293600000.0,84910776144.5968,38733324200000.0,147532413709.951,67299123500000.0,3094248944.89999,2.18549414987511,9.72399524585112,5145.57131631004,14.8948,24946537130000.0,20.8858497209469,,,,94.2,95.2393054334066,94.8671029040021,95.5950932366574,54.6563982045582,59.9310187694943,49.5941837528728,78.394,74.402,70.112,90.9,97.7,91.7601,94.0687,92.8785
JOR,Jordan,107315310756.743,1.61225050235636,11439213.0,5535962.0,48.394605468051,5903251.0,51.605394531949,1.91199176098978,10602118.0,92.682236868336,17.4705558358976,3032010.0,23.132,26.565,15.137,16.149,16.62,837095.0,-2.1083199279671,7.31776313166399,2.08486986327134,,,,,43.5168833945194,2458366338.02817,1745440100.0,8831353380.28169,17.969,0.386213511228561,,,,,6270260900.0,12668059014.0845,8994321900.0,31050336619.7183,22045739000.0,148732394.366197,3.92718313792336,,,1.958,37305605490.0,102.847276118182,,,,99.4,91.9696843781763,93.1909358247647,90.7829296839831,33.0567036969523,40.4090341678811,26.8176438910978,80.192,77.814,75.709,99.1,99.3,,,92.5344
JPN,Japan,5710166656067.31,-0.487370782049143,124516650.0,63745563.0,51.1944087713668,60771087.0,48.8055912286332,-0.373238085015692,114658281.0,92.0826903891473,44.9326623132591,69197135.0,2.3,2.322,2.8,2.827,2.6,9858369.0,-1.80531672569239,7.9173096108527,3.26813365933163,,,2.96673338465878,101944317795000.0,21.8515912402593,39496452070.8984,5548900000000.0,867114001854.524,2.6,1.63126504421234,,,,,121821800000000.0,1205057828751.26,169299900000000.0,2939644574045.92,412993900000000.0,195436741259.747,0.47897443130528,4.93403467617748,7655.01641748312,56.1371,,,,,,100.0,102.344436645508,102.431587219238,102.261619567871,64.8912200927734,64.2409973144531,65.5062103271484,87.14,84.0412195121951,81.09,100.0,100.0,,,86.9815
JAM,Jamaica,32370186846.3016,0.0226098931571573,2839786.0,1435044.0,50.5335261178131,1404742.0,49.4664738821869,0.817910783859641,1659884.0,58.4510149367429,45.8345760685438,1559061.0,3.924,5.696,2.24,3.303,3.022,1179902.0,-1.08561712535481,41.5489850632571,6.47413734662063,,,,,,1666930550.41583,256972000000.0,1700065215.8717,4.4,0.407290458679199,,,,,262080000000.0,3581709436.33238,552152000000.0,12826203256.7043,1977272000000.0,-3888959.37925054,2.29897160435092,,,0.4462,,,,,,93.0,85.4353132628153,85.6044566148171,85.2719589221611,,,,73.994,71.479,68.975,89.7,96.5,,,89.473
ITA,Italy,3118514737285.23,-0.0499178457490556,58984216.0,30173430.0,51.1550921316873,28810786.0,48.8449078683127,0.0280218946170541,41016535.0,69.5381540123301,42.7304863955321,25806816.0,8.759,8.763,6.777,6.78,7.627,17967681.0,-0.227611021621257,30.4618459876699,5.62219442195901,,,-0.20338375354612,600103300000.0,33.3315893476608,43085527251.7655,39847200000.0,358531268437.849,7.627,0.611036896705627,328386200000.0,17.6651591380703,1342801449857.47,1241875900000.0,331583900000.0,548317051704.127,507105300000.0,1489820788243.95,1377845200000.0,30576464914.7318,1.8137542726883,6.89266988017347,5047.46897034285,19.192,,,,,,100.0,100.678756713867,100.401916503906,100.938331604004,75.9496536254883,89.5502166748047,63.4877510070801,85.8,83.7,81.7,100.0,100.0,86.109,87.9577,87.0278
ISR,Israel,468094910441.995,3.00437405991345,9849000.0,4947110.0,50.2295622209877,4901890.0,49.7704377790123,3.01636196470064,9012717.0,91.5089569794505,48.3719510799161,4630082.0,3.196,3.485,3.535,3.701,3.371,836283.0,2.87527016519118,8.4910430205495,4.22522603168918,,,-1.14341991224613,478706079000.0,30.4105026275679,6587441936.17632,24158618000.0,60072289596.5568,3.596,1.1453697681427,348024145000.0,22.3099973815371,245632154266.739,900825152000.0,220307596000.0,94765919468.6607,347542137000.0,369525038736.633,1355186784000.0,7679200000.0,3.15712318737314,3.86980533469116,6772.05807696213,3.8212,,,,,,100.0,96.4655990600586,96.7158966064453,96.2274322509766,55.8351593017578,65.7114028930664,46.3825988769531,85.5,83.1951219512195,81.0,100.0,100.0,,,87.0384
IRL,Ireland,626029176301.489,1.87573900211149,5311538.0,2682065.0,50.4950803703399,2629473.0,49.5049196296601,2.22446817827212,3405504.0,64.1152082461268,46.8500184896194,2801572.0,4.216,4.211,4.266,4.356,4.243,1906034.0,1.25567737298501,35.8847917538732,6.29942487419125,,,-3.92539097472832,649901288000.0,136.52636667411,4805140480.0942,4443984000.0,169102906085.256,4.288,1.59114551544189,50445690000.0,11.8263997853123,147584117428.65,136491630000.0,156393057000.0,192927731481.388,178427198000.0,342116327207.283,316402713000.0,-127045085600.433,-24.6702589530642,7.81426598015823,6144.73623270699,2.4096,,,,,,100.0,,,,,,,84.5,82.8609756097561,81.3,100.0,100.0,,,96.4974
IRQ,Iraq,595082145134.0,2.25148890849618,45074049.0,22459934.0,49.8289692146361,22614115.0,50.1710307853639,2.25147664707634,31492462.0,69.868278503418,13.3142261081738,11685283.0,,29.85,,13.234,,13581587.0,2.2515173398111,30.131721496582,4.35835351089586,,,12.0773320986382,112244838240200.0,39.6312322400043,8351529393.88182,10988524800000.0,8109549990.49971,15.447,-1.38960635662079,36238521445800.0,17.527542508163,106973875356.261,140750876500000.0,10670140400000.0,145089519969.599,190901535900000.0,117414818696.561,154488547700000.0,286200000.0,-1.99474822313262,,,14.7547,,,,,,99.5,,,,,,,74.055,72.324,70.426,99.4,99.6,,,81.7291
IRN,"Iran, Islamic Rep.",1544408860781.59,1.20408185634218,90608707.0,44547105.0,49.164265738438,46061602.0,50.835734261562,1.65076598969918,69475093.0,76.6759567260742,16.5381056285731,28345550.0,15.018,15.793,6.68,7.703,8.129,21133614.0,-0.250452491471166,23.3240432739258,44.5791857572797,,,13.1500903993851,1.90377890081879e+16,23.9216475542357,49186368658.2054,1.73878794603461e+16,98918116740.459,9.041,-1.02239692211151,9852056982683200.0,12.5507486764489,198992315958.344,7.03457990050578e+16,3.49685560704757e+16,177404989149.242,6.27144603503157e+16,217907285935.5,7.70324324551565e+16,86665140.0,0.310885408088419,,,63.4176,,,,,,95.7,,,,,,,79.628,77.654,75.786,93.3,98.8,,,79.6309
IDN,Indonesia,3905722974651.64,0.842666137328498,281190067.0,139934300.0,49.7650226377485,141255767.0,50.2349773622515,1.92295881533904,163421861.0,58.1179353397878,39.3298545821011,141349381.0,3.081,3.082,3.453,3.454,3.308,117768206.0,-0.637335056265888,41.8820646602122,3.66938654859761,,,1.34410232290291,2896371890000000.0,21.7538472039177,171799580955.573,2617690400000000.0,255961883712.788,3.308,0.58032637834549,897299040000000.0,7.45486118997106,746266471935.574,1.137077616e+16,3900061700000000.0,551425090258.388,8402000500000000.0,587948507764.323,8958503600000000.0,7125947950.59144,1.57116694173474,6.45342130761777,1445.21463483986,59.5064,,,,,,90.6,96.0002120295081,97.4046705284819,94.6665490281411,44.8813034886441,49.8897505872353,40.1195230358183,73.268,71.146,69.036,84.1,96.0,66.3477,72.0652,69.2084
IND,India,13376572539398.9,0.883289539766135,1438069596.0,696186332.0,48.4111710543389,741883264.0,51.5888289456611,1.7773369092557,504297814.0,35.0676918424186,27.7822649651002,588969543.0,4.063,4.057,4.222,4.216,4.172,933771782.0,0.403749149910514,64.9323081575814,5.64914318907925,,,2.19549764812301,38254943355200.0,21.4486977833541,589187429060.35,48778672884800.0,473681396666.577,4.172,0.47511014342308,16696752545100.0,10.3054222433801,2189937048135.12,181304314451600.0,39215958725500.0,920644585392.938,76219924015800.0,1801313631180.96,149130283581300.0,13878566776.8187,0.771919134264091,14.1614425387877,1181.63057248865,246.1029,,,,,,76.7,79.3250397483992,79.2123793802494,79.4281428084852,34.0091701770575,34.9981862496444,33.1052934818909,73.598,72.003,70.522,65.7,95.2,,,
ISL,Iceland,26270744968.584,0.953546915490719,385663.0,188204.0,48.8001795860232,197459.0,51.1998204139768,0.925202415308595,363109.0,94.1518261784801,45.9803153772886,236225.0,3.098,3.103,3.866,3.872,3.518,22554.0,1.41098965290385,5.84817382151989,8.73630299937298,,,4.68143025864094,1510957915000.0,44.1458930228565,1325818186.27415,182887275000.0,2775888099.0633,3.518,1.55512094497681,688191377000.0,25.1365329197638,15507911562.8329,2139207107000.0,382914200000.0,6340834022.99271,874673366000.0,20710027179.1731,2856802294000.0,346919201.847579,5.95630440129812,2.92940769648767,50951.2190694985,1.667,3502575135000.0,80.155194222013,,,,100.0,108.911361694336,106.320831298828,111.350799560547,76.5200729370117,104.202987670898,50.4903411865234,84.4,82.6073170731707,80.9,100.0,100.0,,,99.8301
HUN,Hungary,386884080960.455,-0.134269181500181,9592186.0,4989346.0,52.0146930825008,4602840.0,47.9853069174992,0.0562555202211973,6742568.0,70.2923026891431,46.8412470850527,4967071.0,4.156,4.148,4.044,4.07,4.096,2849618.0,-0.583635146056761,29.7076973108569,17.1249659678737,,,17.4169750397331,53616911958000.0,81.23463230178,6233700726.44712,2201047000000.0,36495516230.5939,4.107,0.372758895158768,8149041000000.0,19.9521193750233,105153862347.949,37128602000000.0,12886141000000.0,54034716525.1378,19079028000000.0,124266575408.42,43877078000000.0,-72388098149.7165,-33.1910318158224,6.96581797721199,4604.58127063007,4.3462,,,,,,100.0,105.419059753418,104.916549682617,105.895446777344,56.5924415588379,63.1527786254883,50.3301391601562,80.1,76.7707317073171,73.6,100.0,100.0,91.7685,91.1146,91.4501
HKG,"Hong Kong SAR, China",485585270050.007,2.55352466697343,7536100.0,4138892.0,54.9208798809685,3397208.0,45.0791201190315,2.55352466697343,7536100.0,100.0,50.7864313314305,3862575.0,2.417,2.421,3.487,3.493,2.949,0.0,,0.0,2.09660511249089,,,-6.47516915613431,5274576000000.0,176.797005304001,144452137.489315,1131000000.0,3602490707.35951,2.949,1.55483567714691,396813000000.0,13.3006615253428,266627737390.357,2087584000000.0,28206000000.0,23919792407.846,187282000000.0,348160815205.612,2725954000000.0,96187592349.7728,32.0136011857385,,,0.6648,,,,,,,,,,105.461738484398,110.140271493213,100.920204978038,88.09,85.2473170731707,82.54,,,,,95.9778
HND,Honduras,68849619261.4123,1.71477388415816,10644851.0,5285151.0,49.6498353992931,5359700.0,50.350164600707,2.53573111047678,6207357.0,58.3132392705102,34.5981278822418,4213517.0,8.602,8.833,4.488,4.608,6.07,4437494.0,0.577575397928875,41.6867607294898,6.66325180347457,,,-6.96930768639874,113841100000.0,37.3686804713719,4115411460.05387,101245900000.0,5224329086.58514,6.07,-0.795222759246826,33863300000.0,14.9293299388294,29868549044.7042,734815500000.0,128527100000.0,8872324686.22934,218273800000.0,19779261120.2006,486602400000.0,229326497.153209,3.16136364280263,33.8380015140045,752.100710474952,0.6689,,,,,,50.3,54.5012702941895,59.4406700134277,49.7920112609863,,,,75.501,72.884,70.346,25.0,72.9,,,58.2789
HTI,Haiti,34515896648.3184,1.15633263604117,11637398.0,5875810.0,50.4907540328173,5761588.0,49.5092459671827,2.25915434982639,6336526.0,54.4496819335618,46.8743437373796,5199900.0,,17.724,,11.76,,5300872.0,-0.146189775429166,45.5503180664382,36.8135162780854,,,-9.62095812151293,40504000000.0,5.27068998656754,3465342538.48272,488507112900.0,4859108734.82165,14.556,-2.22533392906189,82771000000.0,6.2167919005445,19885034848.4952,2803180596400.0,684985438800.0,6349011597.96727,895016088900.0,9438684485.60289,1330565292300.0,0.0,0.119129583029912,,,0.2968,,,,,,4.5,,,,,,,68.3,64.936,61.729,1.4,6.2,,,
GUY,Guyana,40749416889.6156,0.57233513230005,826353.0,423896.0,51.2972059156317,402457.0,48.7027940843683,0.615987765858292,218696.0,26.4651457279878,42.1958426387219,291050.0,,13.464,,10.975,,607657.0,0.556629193825565,73.5348542720122,2.82110335099641,,,,,,1648474820.14388,343707000000.0,381645083.932854,12.025,-0.294486999511719,,,,,79573000000.0,11724733812.9496,2444607000000.0,3175127098.32134,662014000000.0,6852839.0,-6.70884466235383,,,0.2195,,,,,,100.0,84.4850463867188,84.2535171508789,84.7092971801758,25.1520757996244,35.2743241701836,15.3674403219582,73.944,70.18,66.507,100.0,100.0,,,81.7221
GNB,Guinea-Bissau,5800614318.13665,2.24529187264064,2153339.0,1089544.0,50.5978624814126,1063795.0,49.4021375185874,3.19222333882663,981759.0,45.5923843383789,46.2289406118864,821427.0,,1.816,,3.367,,1171580.0,1.45863100806321,54.4076156616211,7.10220928557059,14412832260.0,12.9226179173043,-5.05032167403094,162559017500.0,13.2079874141218,819357683.761843,496997585400.0,183863120.440807,2.65,-1.43258428573608,158941391700.0,15.9067047788791,1552990926.27023,941997317900.0,111525807000.0,320967980.186945,194689467500.0,896691271.696289,543905800500.0,305323.501459381,1.18124925655384,,,0.0043,,,,,,0.8,,,,,,,66.362,64.085,61.657,0.0,1.5,,,32.4661
GIN,Guinea,56250816533.4192,2.46199049961035,14405468.0,7282935.0,50.5567399823456,7122533.0,49.4432600176544,3.54877132227081,5422997.0,37.6454083954705,41.4133347550614,4426538.0,,5.294,,5.209,,8982471.0,1.81153958670864,62.3545916045295,7.80497591927973,,,8.79999999992008,51183819506900.0,44.1320630492989,6603846921.44389,56203146558000.0,,5.244,-0.907938599586487,15930665428200.0,13.491592156736,15830268377.0635,134726153442400.0,,5765622739.86005,49069299107200.0,8338989851.80443,70970371415600.0,19840000.0,5.86822813302221,,,0.6968,,,,,,1.0,,,,,,,61.897,60.74,59.517,0.1,2.6,,,26.5014
GTM,Guatemala,224475185347.545,1.53986971917384,18124838.0,9135826.0,50.4050077578624,8989012.0,49.5949922421376,2.1714578644666,10078902.0,55.6082319565539,34.1923810732606,7406030.0,2.917,3.011,1.935,1.997,2.344,8045936.0,0.754285279799409,44.3917680434461,6.20657592272126,1566.09,1.65623469060103e-06,-2.41383896442703,111859879000.0,16.6062377966274,10109896049.1953,79180443000.0,14623220914.6762,2.344,-0.897167265415192,63130784000.0,11.2417426602033,91184281306.3475,714152920400.0,114528686000.0,23280952286.1031,182335813000.0,64085742368.3991,501917868000.0,654322370.0,1.58123029170621,,,1.4306,,,,,,46.5,47.3762534803949,48.2479657338074,46.5247933740737,27.2948879201171,30.5259191296939,24.1269225908847,74.877,72.602,70.312,17.3,69.8,,,56.0535
GRD,Grenada,2001283831.20836,0.143593450145476,117081.0,58334.0,49.8236263783193,58747.0,50.1763736216807,0.399014729612355,42690.0,36.462128238584,,,9.042,,4.092,,6.34,74391.0,-0.00268846112501137,63.537871761416,2.69612269814564,,,,,,41533333.3333333,112140000.0,47422222.2222222,,-0.0060560517013073,,,,,128040000.0,197570370.37037,533440000.0,869592592.592592,2347900000.0,-1810138.88888888,16.462112085092,,,0.0008,,,,,,84.2,,,,,,,78.359,75.205,72.364,84.3,93.3,,,74.1201
GRL,Greenland,4039549554.24062,0.359389425458904,56865.0,26929.0,47.3561861845752,29936.0,52.6438138154248,0.653125693906098,50077.0,88.0631147749908,,,,,,,,6788.0,-1.78132904075987,11.9368852250092,,,,3.00935560340928,5692400000.0,40.7986421686905,550807487.637711,3794900000.0,90584456.2530489,,0.763896942138672,7597000000.0,41.7101169776909,1084023505.80279,7468600000.0,624100000.0,613640384.78872,4227800000.0,2028781211.61391,13977700000.0,0.0,,,,0.0001,,,,,,,,,,,,,73.45,71.549756097561,69.74,,,,,
GRC,Greece,381955125490.765,-0.283349545727581,10407351.0,5366507.0,51.5645849791876,5040844.0,48.4354150208124,0.00192723516288351,8198352.0,78.7746303842088,44.8471962376204,4660880.0,14.267,14.289,8.427,8.446,11.023,2208999.0,-1.33505082392628,21.2253696157912,3.46480128513405,,,2.15843204461007,71094284000.0,43.8388384656123,9091581261.83938,8408254000.0,21738590024.4631,11.066,0.148003026843071,38789029000.0,19.3306773184981,162899569574.124,150655966000.0,20104708000.0,36072069684.3516,33360877000.0,166819999844.209,154281735000.0,4050698303.42558,1.94366777616511,11.984133344018,4693.50942425215,3.9752,,,,,,100.0,105.191741943359,104.025230407715,106.284446716309,165.113418579102,171.113082885742,159.586578369141,84.2,81.5365853658537,79.0,100.0,100.0,84.7865,85.2407,85.0102
GHA,Ghana,230046288018.513,1.90860289687983,33787914.0,16910369.0,50.0485735816659,16877545.0,49.9514264183341,2.87658130544284,19531940.0,57.8074737774654,49.1516152612432,13674692.0,,3.403,,2.734,,14255974.0,0.597419010051782,42.1925262225346,38.1069656296501,,,5.13801295056724,51273960800.0,31.7708164934404,16869044370.8427,185921700200.0,8974100973.08236,3.063,-0.092661589384079,13631409000.0,5.49933849254746,68650427207.9994,756628761261.004,98907802600.0,23734523609.9135,261589387400.0,34726105478.4697,382732799200.0,11006012.9135947,1.63794208213468,,,2.9324,,,,,,32.8,,,,22.0958254757285,21.6757346417755,22.5093887231891,67.943,65.498,63.134,14.1,48.2,,,69.9445
DEU,Germany,5250377382984.22,0.131511079477747,83287273.0,42164031.0,50.6248191047309,41123242.0,49.3751808952691,0.274038735862279,68215139.0,81.9034366692129,46.5519085158945,43819284.0,2.858,2.836,3.258,3.27,3.071,15072134.0,-0.511028232957021,18.0965633307871,5.94643667725823,,,-1.41521776735212,1523379080000.0,42.9672624196847,42390055270.589,39204000000.0,864093661090.211,3.068,1.18541669845581,700549440000.0,21.0588698152068,2259530294590.24,2089703000000.0,799148000000.0,1222482310196.1,1130600000000.0,2902268804805.93,2684133000000.0,103312917875.827,1.69740103499567,5.03515465508585,5947.27119952649,38.6229,,,,,,100.0,100.603057861328,97.6778869628906,103.361763000488,78.5947494506836,82.1993179321289,75.2428283691406,83.0,80.5414634146342,78.2,100.0,100.0,91.4829,93.4711,92.4764
GEO,Georgia,83934727816.341,0.0802640328443946,3715483.0,1983955.0,53.3969605188927,1731528.0,46.6030394811072,1.30941511279857,2257242.0,60.7523077799724,47.7394296064502,1850617.0,,10.148,,12.806,,1458241.0,-1.79306266899536,39.2476922200276,2.48776056578715,,,9.491864159399,31345869900.0,49.2670598313658,1851531399.89079,4865741200.0,2571597230.54619,11.537,0.791285872459412,7956465800.0,12.1485458625234,21996831224.279,57806682600.0,6758041800.0,5810841091.26678,15270628900.0,19099466315.0625,50192538000.0,472534971.86,6.86202066832702,7.98888502952414,3382.3327949556,2.1727,35108280000.0,43.4063813624702,,,,93.2,103.183588288651,99.8475609756098,106.358904729577,78.2652247393707,84.0958562940011,72.7926153619614,79.107,74.496,69.569,87.1,97.9,82.0899,81.6423,81.8843
